NO_OF_FRAMES	494
NO_OF_DATA_TYPES	15
FREQUENCY	100
TIME_STAMP	2025-01-24, 16:29:55
DATA_INCLUDED	Acceleration
DATA_TYPES	2_acc_X	2_acc_Y	2_acc_Z	3_acc_X	3_acc_Y	3_acc_Z	4_acc_X	4_acc_Y	4_acc_Z	C_acc_X	C_acc_Y	C_acc_Z	1_acc_X	1_acc_Y	1_acc_Z

Frame	Time	2_acc_X	2_acc_Y	2_acc_Z	3_acc_X	3_acc_Y	3_acc_Z	4_acc_X	4_acc_Y	4_acc_Z	C_acc_X	C_acc_Y	C_acc_Z	1_acc_X	1_acc_Y	1_acc_Z	
841	8.40000	287.956	-338.169	1244.451	-2176.829	-1010.480	885.353	689.135	-659.188	-3278.051	-1236.439	5.159	-825.383	-784.421	-983.724	2706.762
842	8.41000	-1758.851	-524.148	-1701.036	1338.329	2354.445	2164.408	331.694	28.385	1176.512	488.909	1030.186	1874.445	1032.459	3338.416	-4441.501
843	8.42000	2464.212	1260.021	2981.750	921.313	-3001.287	120.660	-906.449	1345.533	-1250.523	622.819	313.457	-1057.557	4.721	77.971	128.719
844	8.43000	155.859	1962.534	1618.243	236.753	3302.779	1014.518	-207.337	1455.641	-411.084	-265.164	579.856	606.290	1173.926	2098.996	342.406
845	8.44000	1200.291	-1084.724	678.057	-611.680	804.575	2604.377	1031.400	121.640	-52.152	1833.026	2693.859	1619.938	-1216.023	-432.827	1297.552
846	8.45000	-495.612	3093.315	214.375	566.790	-705.311	-648.356	-29.098	2408.292	1151.376	-597.388	-1383.410	-600.720	763.035	450.193	-1033.074
847	8.46000	-324.947	-566.464	212.587	575.888	2097.103	737.628	2219.820	-1257.554	626.350	-60.248	1678.348	-704.253	1220.322	2554.340	-417.684
848	8.47000	2274.823	2451.306	2169.609	1681.116	2032.742	599.810	-2050.706	1790.213	-443.257	1984.624	1260.423	2856.740	-702.532	242.291	1247.003
849	8.48000	-2020.145	-226.170	193.713	-1784.240	1605.238	1462.470	1181.165	562.075	-686.227	-976.589	-562.753	-2104.158	580.965	-249.320	-1910.992
850	8.49000	312.213	862.887	-686.471	997.890	-1434.023	-471.608	76.637	1710.815	-46.304	-338.045	1381.171	1002.569	-3063.433	719.592	2336.140
